"No.","Time","Source","Destination","Protocol","Length","Info"
"14789","212.117659","192.168.0.2","188.155.230.184","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14790","212.117941","192.168.0.2","80.0.76.202","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14791","212.118220","192.168.0.2","172.224.47.3","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14792","212.118528","192.168.0.2","149.222.192.102","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14793","212.118785","192.168.0.2","35.230.190.79","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14794","212.119024","192.168.0.2","223.16.90.246","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14795","212.119269","192.168.0.2","44.81.145.231","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14796","212.119544","192.168.0.2","211.216.134.37","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14797","212.119792","192.168.0.2","41.177.204.209","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14798","212.120026","192.168.0.2","210.0.126.21","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14799","212.120337","192.168.0.2","24.22.198.232","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14800","212.120643","192.168.0.2","89.197.241.236","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14801","212.120938","192.168.0.2","204.71.4.174","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14802","212.121199","192.168.0.2","201.7.227.42","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14803","212.121497","192.168.0.2","14.111.27.192","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14804","212.121785","192.168.0.2","12.213.155.206","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14805","212.122064","192.168.0.2","68.207.110.128","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14806","212.122236","192.168.0.2","174.161.17.249","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14807","212.122374","192.168.0.2","70.75.220.245","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14808","212.122561","192.168.0.2","82.63.4.192","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14809","212.122706","192.168.0.2","202.163.107.152","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14810","212.122846","192.168.0.2","169.64.228.125","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14811","212.122978","192.168.0.2","165.110.31.122","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14812","212.123110","192.168.0.2","131.60.132.252","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14813","212.123238","192.168.0.2","37.167.108.99","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14814","212.123369","192.168.0.2","134.52.148.203","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14815","212.123512","192.168.0.2","65.233.34.19","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14816","212.123659","192.168.0.2","201.58.155.36","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14817","212.123797","192.168.0.2","185.66.144.188","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14818","212.123951","192.168.0.2","217.23.155.7","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14819","212.124087","192.168.0.2","200.227.98.103","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14820","212.124637","192.168.0.2","128.144.169.27","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14821","212.124924","192.168.0.2","2.93.212.253","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14822","212.125388","192.168.0.2","190.117.198.221","TCP","74","53424  >  23 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=49809 TSecr=0 WS=16"
"14823","212.241400","95.213.156.66","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"14824","212.264515","192.168.0.2","119.10.50.211","TCP","54","[TCP Retransmission] 42014  >  23 [FIN, ACK] Seq=1 Ack=1 Win=29200 Len=0"
"14825","212.287683","118.148.60.26","192.168.0.2","TCP","78","23  >  54076 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 WS=8 TSval=992343278 TSecr=49805 SACK_PERM"
"14826","212.287897","61.120.146.165","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"14827","212.288457","143.202.249.243","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"14828","212.288596","192.168.0.2","118.148.60.26","TCP","66","54076  >  23 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=49825 TSecr=992343278"
"14829","212.296958","190.117.198.221","192.168.0.2","TCP","74","23  >  53424 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=1279976 TSecr=49809 WS=16"
"14830","212.297508","192.168.0.2","190.117.198.221","TCP","66","53424  >  23 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=49826 TSecr=1279976"
"14831","212.307426","185.66.144.188","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"14832","212.358280","134.178.131.16","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"14833","212.369736","120.30.216.251","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"14834","212.472982","190.117.198.221","192.168.0.2","TCP","66","23  >  53424 [FIN, ACK] Seq=1 Ack=1 Win=14480 Len=0 TSval=1279994 TSecr=49826"
"14835","212.474071","192.168.0.2","190.117.198.221","TCP","66","53424  >  23 [FIN, ACK] Seq=1 Ack=2 Win=29200 Len=0 TSval=49843 TSecr=1279994"
"14836","212.474898","192.168.0.2","190.117.198.221","TCP","74","53426  >  23 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=49844 TSecr=0 WS=16"
"14837","212.601904","190.230.99.136","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"14838","212.645773","190.117.198.221","192.168.0.2","TCP","66","23  >  53424 [ACK] Seq=2 Ack=2 Win=14480 Len=0 TSval=1280011 TSecr=49843"
"14839","212.650889","190.117.198.221","192.168.0.2","TCP","74","23  >  53426 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=1280011 TSecr=49844 WS=16"
"14840","212.651390","192.168.0.2","190.117.198.221","TCP","66","53426  >  23 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=49861 TSecr=1280011"
"14841","212.652249","192.168.0.2","46.109.109.5","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14842","212.652435","192.168.0.2","42.86.138.54","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14843","212.652586","192.168.0.2","48.46.151.75","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14844","212.652732","192.168.0.2","111.16.114.44","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14845","212.652866","192.168.0.2","123.116.169.143","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14846","212.653027","192.168.0.2","61.186.73.223","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14847","212.653162","192.168.0.2","148.73.47.15","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14848","212.653302","192.168.0.2","210.247.149.181","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14849","212.653440","192.168.0.2","12.59.23.4","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14850","212.653574","192.168.0.2","111.112.173.192","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14851","212.653784","192.168.0.2","206.39.88.1","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14852","212.653919","192.168.0.2","60.201.70.145","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14853","212.654075","192.168.0.2","193.171.3.184","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14854","212.654620","192.168.0.2","147.250.13.58","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14855","212.654902","192.168.0.2","195.244.174.203","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14856","212.655187","192.168.0.2","50.218.77.45","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14857","212.655467","192.168.0.2","123.31.142.60","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14858","212.655729","192.168.0.2","66.199.198.123","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14859","212.656008","192.168.0.2","19.108.21.40","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14860","212.656331","192.168.0.2","112.34.112.148","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14861","212.656652","192.168.0.2","104.156.57.21","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14862","212.656954","192.168.0.2","173.234.201.209","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14863","212.657285","192.168.0.2","59.251.145.230","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14864","212.657604","192.168.0.2","44.177.142.69","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14865","212.657903","192.168.0.2","70.156.70.132","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14866","212.658233","192.168.0.2","63.86.224.10","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14867","212.658572","192.168.0.2","1.14.22.104","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14868","212.658906","192.168.0.2","130.77.34.230","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14869","212.659252","192.168.0.2","47.156.185.246","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14870","212.659558","192.168.0.2","5.195.53.49","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14871","212.659855","192.168.0.2","164.12.142.26","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14872","212.660185","192.168.0.2","223.129.75.62","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14873","212.660520","192.168.0.2","160.37.192.17","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14874","212.660851","192.168.0.2","74.86.237.24","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14875","212.661180","192.168.0.2","24.115.129.85","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14876","212.661506","192.168.0.2","168.74.121.223","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14877","212.661845","192.168.0.2","43.6.192.135","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14878","212.662175","192.168.0.2","176.131.20.212","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14879","212.662346","192.168.0.2","217.61.188.183","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14880","212.662525","192.168.0.2","213.227.173.107","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14881","212.662686","192.168.0.2","211.158.154.229","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14882","212.662846","192.168.0.2","14.41.108.146","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14883","212.663002","192.168.0.2","132.53.65.41","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14884","212.663150","192.168.0.2","132.23.51.199","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14885","212.663301","192.168.0.2","80.182.106.206","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14886","212.663449","192.168.0.2","74.158.43.134","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14887","212.663593","192.168.0.2","95.174.131.201","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14888","212.663739","192.168.0.2","18.161.149.19","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14889","212.663905","192.168.0.2","32.221.115.151","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14890","212.664082","192.168.0.2","186.26.199.85","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14891","212.664666","192.168.0.2","104.237.96.172","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14892","212.665017","192.168.0.2","176.20.106.15","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14893","212.665365","192.168.0.2","191.81.240.156","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14894","212.665686","192.168.0.2","82.210.189.15","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14895","212.666004","192.168.0.2","168.189.178.161","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14896","212.666325","192.168.0.2","81.250.118.124","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14897","212.666671","192.168.0.2","156.35.10.124","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14898","212.666958","192.168.0.2","69.85.163.238","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14899","212.667241","192.168.0.2","172.146.72.198","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14900","212.667522","192.168.0.2","144.40.166.158","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14901","212.667813","192.168.0.2","81.31.34.67","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14902","212.668148","192.168.0.2","153.23.181.113","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14903","212.668449","192.168.0.2","85.73.42.10","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14904","212.668751","192.168.0.2","65.225.45.207","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14905","212.669062","192.168.0.2","84.147.136.198","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14906","212.669386","192.168.0.2","36.228.163.153","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14907","212.669738","192.168.0.2","103.234.197.29","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14908","212.670035","192.168.0.2","151.3.153.59","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14909","212.670310","192.168.0.2","20.249.122.170","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14910","212.670597","192.168.0.2","149.58.34.207","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14911","212.670862","192.168.0.2","164.9.43.223","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14912","212.671120","192.168.0.2","145.168.210.157","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14913","212.671392","192.168.0.2","77.248.231.159","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14914","212.671664","192.168.0.2","48.13.49.2","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14915","212.671957","192.168.0.2","40.169.57.143","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14916","212.672237","192.168.0.2","186.17.229.114","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14917","212.672382","192.168.0.2","135.236.108.255","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14918","212.672513","192.168.0.2","98.46.240.173","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14919","212.672688","192.168.0.2","148.86.79.162","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14920","212.672823","192.168.0.2","158.49.192.214","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14921","212.672954","192.168.0.2","161.249.141.60","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14922","212.673090","192.168.0.2","84.124.99.109","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14923","212.673216","192.168.0.2","101.107.15.173","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14924","212.673356","192.168.0.2","73.181.79.166","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14925","212.673484","192.168.0.2","97.134.223.127","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14926","212.673619","192.168.0.2","78.38.36.61","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14927","212.673750","192.168.0.2","23.57.205.225","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14928","212.673921","192.168.0.2","216.229.7.85","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14929","212.674069","192.168.0.2","216.71.229.173","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14930","212.674566","192.168.0.2","168.21.220.128","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14931","212.674836","192.168.0.2","169.135.31.210","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14932","212.675110","192.168.0.2","156.153.78.21","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14933","212.675391","192.168.0.2","134.2.8.62","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14934","212.675658","192.168.0.2","67.202.162.215","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14935","212.675928","192.168.0.2","17.100.156.158","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14936","212.676238","192.168.0.2","65.124.104.224","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14937","212.676539","192.168.0.2","203.227.240.143","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14938","212.676841","192.168.0.2","65.99.153.184","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14939","212.677155","192.168.0.2","58.78.47.92","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14940","212.677457","192.168.0.2","125.239.224.102","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14941","212.677772","192.168.0.2","184.161.217.165","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14942","212.678069","192.168.0.2","143.136.224.158","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14943","212.678344","192.168.0.2","73.15.79.65","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14944","212.678641","192.168.0.2","211.189.134.206","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14945","212.678914","192.168.0.2","183.123.19.137","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14946","212.679174","192.168.0.2","194.245.52.197","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14947","212.679444","192.168.0.2","147.82.181.169","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14948","212.679712","192.168.0.2","20.161.106.68","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14949","212.679971","192.168.0.2","143.202.150.163","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14950","212.680291","192.168.0.2","198.47.45.247","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14951","212.680624","192.168.0.2","210.67.161.231","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14952","212.680941","192.168.0.2","42.112.254.46","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14953","212.681253","192.168.0.2","78.134.225.104","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14954","212.681572","192.168.0.2","49.255.162.234","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14955","212.681886","192.168.0.2","188.20.213.45","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14956","212.682196","192.168.0.2","31.118.119.226","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14957","212.682342","192.168.0.2","24.34.121.63","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14958","212.682532","192.168.0.2","218.36.110.243","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14959","212.682682","192.168.0.2","99.9.42.218","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14960","212.682826","192.168.0.2","171.80.249.113","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14961","212.682978","192.168.0.2","40.66.31.123","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14962","212.683136","192.168.0.2","27.117.16.172","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14963","212.683281","192.168.0.2","65.232.88.125","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14964","212.683425","192.168.0.2","74.54.173.253","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14965","212.683582","192.168.0.2","210.169.178.7","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14966","212.683726","192.168.0.2","168.13.192.31","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14967","212.683884","192.168.0.2","205.207.33.188","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14968","212.684031","192.168.0.2","12.13.119.254","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14969","212.684503","192.168.0.2","50.184.252.26","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14970","212.684816","192.168.0.2","43.225.32.146","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14971","212.685125","192.168.0.2","189.206.123.79","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14972","212.685425","192.168.0.2","78.203.232.194","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14973","212.685727","192.168.0.2","145.76.245.216","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14974","212.686027","192.168.0.2","54.122.120.242","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14975","212.686307","192.168.0.2","213.216.47.70","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14976","212.686701","192.168.0.2","19.13.193.49","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14977","212.686980","192.168.0.2","100.34.49.146","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14978","212.687237","192.168.0.2","105.197.104.31","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14979","212.687516","192.168.0.2","204.128.218.95","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14980","212.687770","192.168.0.2","75.78.97.195","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14981","212.688026","192.168.0.2","207.11.133.76","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"14982","212.688358","192.168.0.2","34.238.221.233","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
